day,q00,q11,r,h,rmse,hit,pnl,pos
0,0.1,0.05,4.0,15,3.1553796804639176,0.27565283345974645,77429.5,80
0,0.1,0.05,4.0,20,3.8409843248284363,0.26741792176833895,77024.0,80
0,0.1,0.05,4.0,25,4.509391495015309,0.2614584462021888,76797.5,80
0,0.1,0.05,8.0,10,2.1721053730698605,0.33145519557915265,79352.0,80
0,0.1,0.05,8.0,12,2.3902164359578153,0.3225701592805288,79012.0,80
0,0.1,0.05,8.0,15,2.6798578450406065,0.31140968685664755,78532.0,80
0,0.1,0.05,8.0,20,3.1968912390537674,0.2992740275219417,78081.5,80
0,0.1,0.05,8.0,25,3.69172873097766,0.2926644273485751,77761.0,80
0,0.1,0.1,1.0,10,4.096230439879987,0.20186369054068695,74598.5,80
0,0.1,0.1,1.0,12,4.742150408771009,0.19937154621302416,74424.5,80
0,0.1,0.1,1.0,15,5.657468614339157,0.19644598548055045,74285.0,80
0,0.1,0.1,1.0,20,7.179056414520661,0.19525409036732042,74076.0,80
0,0.1,0.1,1.0,25,8.728982809699216,0.19460396576010403,73987.5,80
0,0.1,0.1,2.0,10,3.4230006230967898,0.22515982229927403,75638.0,80
0,0.1,0.1,2.0,12,3.927135407560585,0.21811680572109654,75423.5,80
0,0.1,0.1,2.0,15,4.631615173668305,0.21432441217900097,75203.5,80
0,0.1,0.1,2.0,20,5.81795169704466,0.21183226785133819,74966.5,80
0,0.1,0.1,2.0,25,7.012839108789402,0.21031531043449994,74834.5,80
0,0.1,0.1,4.0,10,2.890710227559922,0.25831617726730954,76803.0,80
0,0.1,0.1,4.0,12,3.2781194679303085,0.25257340990356486,76487.0,80
0,0.1,0.1,4.0,15,3.8114338758950526,0.24466356051576552,76159.0,80
0,0.1,0.1,4.0,20,4.725485285552254,0.23382815039549246,75914.0,80
0,0.1,0.1,4.0,25,5.63144646504388,0.23025246505580235,75705.0,80
0,0.1,0.1,8.0,10,2.4817929214697707,0.2972152995990898,78282.0,80
0,0.1,0.1,8.0,12,2.775323543741737,0.285079640264384,77866.0,80
0,0.1,0.1,8.0,15,3.1730519619393007,0.2751110629537328,77400.5,80
0,0.1,0.1,8.0,20,3.8684191927246903,0.2663343807563116,76988.0,80
0,0.1,0.1,8.0,25,4.545488016721652,0.2604832592913642,76754.0,80
0,0.2,0.001,1.0,10,1.7068847803858778,0.37772239679271863,80286.0,80
0,0.2,0.001,1.0,12,1.791071738758871,0.3666702784700401,80049.5,80
0,0.2,0.001,1.0,15,1.8794213482728503,0.3573518257666053,79760.0,80
0,0.2,0.001,1.0,20,2.041381850287525,0.35139235020045506,79641.5,80
0,0.2,0.001,1.0,25,2.18387445854009,0.35009210098602234,79602.5,80
0,0.2,0.001,2.0,10,1.6181649139940468,0.39592588579477733,80640.0,80
0,0.2,0.001,2.0,12,1.6836391120333851,0.38108137393000324,80512.5,80
0,0.2,0.001,2.0,15,1.750585401194502,0.369920901506122,80139.0,80
0,0.2,0.001,2.0,20,1.8781926437688428,0.35691840936179436,79769.0,80
0,0.2,0.001,2.0,25,1.982004260917189,0.3522591830100769,79670.0,80
0,0.2,0.001,4.0,10,1.5510018893207087,0.4095785025463214,80801.0,80
0,0.2,0.001,4.0,12,1.6010997284365562,0.3939755119731282,80651.5,80
0,0.2,0.001,4.0,15,1.6512166196989955,0.37696391808429947,80459.5,80
0,0.2,0.001,4.0,20,1.7496753968059264,0.36591179976162097,80047.0,80
0,0.2,0.001,4.0,25,1.8238358835914232,0.35702676346299705,79798.5,80
0,0.2,0.001,8.0,10,1.500848794099121,0.42366453570267637,80915.0,80
0,0.2,0.001,8.0,12,1.5387728223705852,0.4050276302958067,80737.5,80
0,0.2,0.001,8.0,15,1.5759328705812428,0.3832484559540579,80583.0,80
0,0.2,0.001,8.0,20,1.6505301779270358,0.37154621302416296,80325.5,80
0,0.2,0.001,8.0,25,1.7025911541271959,0.36255282262433636,79994.0,80
0,0.2,0.005,1.0,10,2.033582284894013,0.34131541878860117,79498.0,80
0,0.2,0.005,1.0,12,2.2035616877723485,0.336547838335681,79388.5,80
0,0.2,0.005,1.0,15,2.4150154718837156,0.3302633004659226,79246.5,80
0,0.2,0.005,1.0,20,2.78894967262072,0.32094484776248783,78782.0,80
0,0.2,0.005,1.0,25,3.1499899714491653,0.31574385090475676,78465.5,80
0,0.2,0.005,2.0,10,1.8654162826757699,0.3635280095351609,79958.5,80
0,0.2,0.005,2.0,12,1.9975903919414095,0.35160905840286055,79692.5,80
0,0.2,0.005,2.0,15,2.158500939377368,0.34413262541987216,79551.5,80
0,0.2,0.005,2.0,20,2.4515804362655884,0.34088200238379024,79417.5,80
0,0.2,0.005,2.0,25,2.7243150814376347,0.33806479575251924,79316.0,80
0,0.2,0.005,4.0,10,1.735498131084082,0.38563224618051795,80436.0,80
0,0.2,0.005,4.0,12,1.8362284122434043,0.372738108137393,80121.5,80
0,0.2,0.005,4.0,15,1.9560937996641277,0.3588687831834435,79824.5,80
0,0.2,0.005,4.0,20,2.1803802317926477,0.3494419763788059,79605.5,80
0,0.2,0.005,4.0,25,2.381398016915798,0.34705818615234585,79542.5,80
0,0.2,0.005,8.0,10,1.6376974610683335,0.40231877776573843,80710.0,80
0,0.2,0.005,8.0,12,1.7133474696799311,0.3862823707877343,80541.0,80
0,0.2,0.005,8.0,15,1.801081577950295,0.372738108137393,80240.0,80
0,0.2,0.005,8.0,20,1.9690399013732323,0.35800195037382165,79848.0,80
0,0.2,0.005,8.0,25,2.113911533787628,0.3525842453136851,79670.0,80
0,0.2,0.01,1.0,10,2.284122363961681,0.31498537219633765,78893.5,80
0,0.2,0.01,1.0,12,2.5169368408213697,0.3041499620760646,78507.0,80
0,0.2,0.01,1.0,15,2.8199115227209828,0.2964568208906707,78106.0,80
0,0.2,0.01,1.0,20,3.346778180150925,0.28811355509806047,77753.5,80
0,0.2,0.01,1.0,25,3.8652770503065352,0.28377939104995126,77567.0,80
0,0.2,0.01,2.0,10,2.054300123701351,0.34034023187777657,79531.5,80
0,0.2,0.01,2.0,12,2.235665747045773,0.3336222776032073,79352.5,80
0,0.2,0.01,2.0,15,2.467241838370866,0.32582078231661066,79115.0,80
0,0.2,0.01,2.0,20,2.8806152276170813,0.31585220500595945,78684.5,80
0,0.2,0.01,2.0,25,3.2762095682290155,0.3105428540470257,78313.0,80
0,0.2,0.01,4.0,10,1.8750774496229312,0.3667786325712428,80006.5,80
0,0.2,0.01,4.0,12,2.0133973444986966,0.35410120273052337,79729.5,80
0,0.2,0.01,4.0,15,2.1863950688692837,0.34521616643189945,79554.5,80
0,0.2,0.01,4.0,20,2.503268903483158,0.3382815039549247,79366.5,80
0,0.2,0.01,4.0,25,2.797875134454436,0.33448911041282914,79220.5,80
0,0.2,0.01,8.0,10,1.7396804355242186,0.3886661610141944,80480.0,80
0,0.2,0.01,8.0,12,1.8434690161231204,0.37468848195904214,80159.5,80
0,0.2,0.01,8.0,15,1.9702104607891828,0.3612525734099036,79861.5,80
0,0.2,0.01,8.0,20,2.2078721341577863,0.3494419763788059,79618.5,80
0,0.2,0.01,8.0,25,2.422516364395423,0.3468414779499404,79505.5,80
0,0.2,0.05,1.0,10,3.305837605133741,0.22591830100769314,75879.5,80
0,0.2,0.05,1.0,12,3.7754408360421667,0.2218008451619894,75670.0,80
0,0.2,0.05,1.0,15,4.427191778849013,0.2176833893162856,75411.0,80
0,0.2,0.05,1.0,20,5.521872858874579,0.21302416296456822,75159.0,80
0,0.2,0.05,1.0,25,6.629607675766207,0.2119406219525409,75034.5,80
0,0.2,0.05,2.0,10,2.832862285012647,0.25972478058294507,76949.0,80
0,0.2,0.05,2.0,12,3.201764358012981,0.2526817640047676,76708.0,80
0,0.2,0.05,2.0,15,3.706194617742172,0.24466356051576552,76338.5,80
0,0.2,0.05,2.0,20,4.568049590629651,0.23664535702676345,76063.0,80
0,0.2,0.05,2.0,25,5.426484887854315,0.23371979629428974,75856.0,80
0,0.2,0.05,4.0,10,2.4547667875312276,0.2972152995990898,78332.5,80
0,0.2,0.05,4.0,12,2.7387612906516017,0.28659659768122225,77916.0,80
0,0.2,0.05,4.0,15,3.1209274772494218,0.2763029580669628,77498.0,80
0,0.2,0.05,4.0,20,3.7876059476592436,0.2673095676671362,77097.5,80
0,0.2,0.05,4.0,25,4.438916963074962,0.2622169249106079,76852.0,80
0,0.2,0.05,8.0,10,2.163732648684538,0.3317802578827609,79363.0,80
0,0.2,0.05,8.0,12,2.378621829180603,0.3234369920901506,79007.0,80
0,0.2,0.05,8.0,15,2.6627345874896715,0.31357676888070213,78563.0,80
0,0.2,0.05,8.0,20,3.1694145733742793,0.2995990898255499,78104.5,80
0,0.2,0.05,8.0,25,3.6547076789860746,0.29298948965218335,77789.5,80
0,0.2,0.1,1.0,10,4.009724138444293,0.20186369054068695,74700.5,80
0,0.2,0.1,1.0,12,4.632154007817677,0.19969660851663235,74541.0,80
0,0.2,0.1,1.0,15,5.511741080278088,0.19720446418896956,74409.5,80
0,0.2,0.1,1.0,20,6.973539527856717,0.19579586087333406,74217.5,80
0,0.2,0.1,1.0,25,8.464116972454285,0.1948206739625095,74132.5,80
0,0.2,0.1,2.0,10,3.37896163875069,0.22515982229927403,75721.5,80
0,0.2,0.1,2.0,12,3.870269648475904,0.21876693032831293,75537.5,80
0,0.2,0.1,2.0,15,4.555239437851606,0.21573301549463647,75268.0,80
0,0.2,0.1,2.0,20,5.707525339839662,0.21161555964893272,75043.5,80
0,0.2,0.1,2.0,25,6.869986153675384,0.2097735399284863,74937.5,80
0,0.2,0.1,4.0,10,2.8692886141350624,0.2570159280528768,76852.5,80
0,0.2,0.1,4.0,12,3.2499540177094635,0.25257340990356486,76567.0,80
0,0.2,0.1,4.0,15,3.7727869610733067,0.2431466030989273,76215.0,80
0,0.2,0.1,4.0,20,4.667837558872008,0.23523675371112795,75967.0,80
0,0.2,0.1,4.0,25,5.556409020974055,0.23231119297865424,75764.5,80
0,0.2,0.1,8.0,10,2.47178136896627,0.2977570701051035,78291.5,80
0,0.2,0.1,8.0,12,2.761862359946256,0.28562141077039765,77869.5,80
0,0.2,0.1,8.0,15,3.1539918513750758,0.27565283345974645,77428.0,80
0,0.2,0.1,8.0,20,3.8390070770799296,0.26741792176833895,77024.0,80
0,0.2,0.1,8.0,25,4.506721135085801,0.2614584462021888,76797.5,80
0,0.5,0.001,1.0,10,1.7313238847891363,0.36851229819048653,79968.0,80
0,0.5,0.001,1.0,12,1.810264887780266,0.35876042908224076,79748.5,80
0,0.5,0.001,1.0,15,1.8851961904031656,0.3522591830100769,79669.5,80
0,0.5,0.001,1.0,20,2.0149093107855554,0.35052551739083326,79659.5,80
0,0.5,0.001,1.0,25,2.132275738965828,0.34987539278361685,79638.0,80
0,0.5,0.001,2.0,10,1.638353319792709,0.3819482067396251,80493.5,80
0,0.5,0.001,2.0,12,1.7018206465155128,0.37327987864340667,80271.0,80
0,0.5,0.001,2.0,15,1.7599335305588364,0.36266117672553905,79920.0,80
0,0.5,0.001,2.0,20,1.865964298360304,0.35290930761729333,79677.5,80
0,0.5,0.001,2.0,25,1.9514755783316633,0.35139235020045506,79658.5,80
0,0.5,0.001,4.0,10,1.5652731093258894,0.40134359085491383,80664.0,80
0,0.5,0.001,4.0,12,1.6149726950932701,0.38281503954924695,80551.0,80
0,0.5,0.001,4.0,15,1.6591391981611923,0.3734965868458121,80327.0,80
0,0.5,0.001,4.0,20,1.7438778278186267,0.361469281612309,79917.0,80
0,0.5,0.001,4.0,25,1.8041194442219761,0.3543179109329288,79714.0,80
0,0.5,0.001,8.0,10,1.5100419341806783,0.41532126991006607,80806.5,80
0,0.5,0.001,8.0,12,1.548248863680685,0.39841803012244015,80656.5,80
0,0.5,0.001,8.0,15,1.5814521782186122,0.3786975837035432,80532.5,80
0,0.5,0.001,8.0,20,1.6476009544320307,0.3694874851013111,80181.0,80
0,0.5,0.001,8.0,25,1.6893262853809488,0.36016903239787623,79909.5,80
0,0.5,0.005,1.0,10,2.008678724059136,0.34369920901506124,79566.5,80
0,0.5,0.005,1.0,12,2.1592769366243663,0.34164048109220935,79526.0,80
0,0.5,0.005,1.0,15,2.3372748169260036,0.33806479575251924,79369.0,80
0,0.5,0.005,1.0,20,2.6441549641837434,0.32993823816231443,78985.5,80
0,0.5,0.005,1.0,25,2.9464558597114925,0.32636255282262433,78699.5,80
0,0.5,0.005,2.0,10,1.8551931531109116,0.360277386499079,79772.5,80
0,0.5,0.005,2.0,12,1.9762108389988429,0.35085057969444144,79641.5,80
0,0.5,0.005,2.0,15,2.1156586854559825,0.3471665402535486,79589.5,80
0,0.5,0.005,2.0,20,2.36405313718861,0.34554122873550763,79517.0,80
0,0.5,0.005,2.0,25,2.597121583765815,0.3426156680030339,79417.0,80
0,0.5,0.005,4.0,10,1.7314404741398461,0.3802145411203814,80298.5,80
0,0.5,0.005,4.0,12,1.8260950399814377,0.36797052768447286,80030.0,80
0,0.5,0.005,4.0,15,1.9324072979005558,0.355834868349767,79757.5,80
0,0.5,0.005,4.0,20,2.1284360329525307,0.3507422255932387,79610.0,80
0,0.5,0.005,4.0,25,2.3024083527402825,0.34879185177158956,79567.5,80
0,0.5,0.005,8.0,10,1.635976922403,0.39668436450319644,80661.0,80
0,0.5,0.005,8.0,12,1.7085059060096135,0.3829233936504497,80482.5,80
0,0.5,0.005,8.0,15,1.7879206191912607,0.3691624227977029,80134.5,80
0,0.5,0.005,8.0,20,1.9387803004771293,0.35702676346299705,79776.0,80
0,0.5,0.005,8.0,25,2.065475549694954,0.3515007043016578,79663.5,80
0,0.5,0.01,1.0,10,2.2263002360981043,0.31791093292881134,79130.5,80
0,0.5,0.01,1.0,12,2.4315039451532643,0.3131433524758912,78764.0,80
0,0.5,0.01,1.0,15,2.6895344120157665,0.3077256474157547,78400.5,80
0,0.5,0.01,1.0,20,3.1311064077859685,0.3006826308375772,78141.5,80
0,0.5,0.01,1.0,25,3.5730442662679756,0.29613175858706253,77981.0,80
0,0.5,0.01,2.0,10,2.02508393673068,0.342182251598223,79501.5,80
0,0.5,0.01,2.0,12,2.1901963974931915,0.3374146711453028,79422.0,80
0,0.5,0.01,2.0,15,2.3934665672565743,0.3319969660851663,79304.0,80
0,0.5,0.01,2.0,20,2.75082227443762,0.3227868674829342,78858.5,80
0,0.5,0.01,2.0,25,3.096614049067321,0.31791093292881134,78520.0,80
0,0.5,0.01,4.0,10,1.8606691164632043,0.3622277603207281,79874.0,80
0,0.5,0.01,4.0,12,1.9899147523796807,0.3509589337956442,79670.5,80
0,0.5,0.01,4.0,15,2.1454869142178636,0.3456495828367104,79556.0,80
0,0.5,0.01,4.0,20,2.427414474754028,0.342182251598223,79445.0,80
0,0.5,0.01,4.0,25,2.6895640206673157,0.33958175316935746,79359.5,80
0,0.5,0.01,8.0,10,1.7325330974366713,0.3845487051684906,80415.0,80
0,0.5,0.01,8.0,12,1.8315076752392898,0.3717629212265684,80095.5,80
0,0.5,0.01,8.0,15,1.947842917817937,0.35778524217141616,79781.0,80
0,0.5,0.01,8.0,20,2.16468093065248,0.34955033048000866,79607.0,80
0,0.5,0.01,8.0,25,2.358346294508299,0.34835843536677863,79555.0,80
0,0.5,0.05,1.0,10,3.151030386603462,0.2289522158413696,76205.5,80
0,0.5,0.05,1.0,12,3.5732720926942747,0.22515982229927403,75994.0,80
0,0.5,0.05,1.0,15,4.152532169198292,0.22071730414996207,75702.5,80
0,0.5,0.05,1.0,20,5.1222594355739925,0.21703326470906925,75480.0,80
0,0.5,0.05,1.0,25,6.1097342791535585,0.2154079531910283,75395.5,80
0,0.5,0.05,2.0,10,2.7500408516566988,0.26178350850579696,77243.5,80
0,0.5,0.05,2.0,12,3.091254231328591,0.2541987214216058,77027.0,80
0,0.5,0.05,2.0,15,3.5526600219840123,0.2473724130458338,76665.5,80
0,0.5,0.05,2.0,20,4.33690990681509,0.2403293964676563,76330.5,80
0,0.5,0.05,2.0,25,5.123790676252629,0.23664535702676345,76128.5,80
0,0.5,0.05,4.0,10,2.4128128103629116,0.29764871600390075,78410.0,80
0,0.5,0.05,4.0,12,2.681417724461819,0.2888720338064796,78034.5,80
0,0.5,0.05,4.0,15,3.03871896498856,0.28128724672228844,77675.5,80
0,0.5,0.05,4.0,20,3.6590150472896594,0.2722938563224618,77279.0,80
0,0.5,0.05,4.0,25,4.268592394694365,0.26850146278036624,77049.5,80
0,0.5,0.05,8.0,10,2.1433530750005576,0.3318886119839636,79373.5,80
0,0.5,0.05,8.0,12,2.3500330314722966,0.3248455954057861,79079.5,80
0,0.5,0.05,8.0,15,2.6200650778869914,0.314443601690324,78667.5,80
0,0.5,0.05,8.0,20,3.1000976026182876,0.3016578177484018,78209.0,80
0,0.5,0.05,8.0,25,3.561077828656625,0.2978654242063062,77932.0,80
0,0.5,0.1,1.0,10,3.8127461726856757,0.20424748076714705,75001.0,80
0,0.5,0.1,1.0,12,4.380868074558087,0.20153862823707877,74856.5,80
0,0.5,0.1,1.0,15,5.177659178512277,0.20023837902264602,74720.5,80
0,0.5,0.1,1.0,20,6.501272205753072,0.1999133167190378,74612.5,80
0,0.5,0.1,1.0,25,7.854533510414534,0.19937154621302416,74518.5,80
0,0.5,0.1,2.0,10,3.2732827182619455,0.2275436125257341,75968.0,80
0,0.5,0.1,2.0,12,3.7331490203769095,0.22277603207281396,75739.0,80
0,0.5,0.1,2.0,15,4.370154016568817,0.21844186802470472,75447.0,80
0,0.5,0.1,2.0,20,5.439174602944299,0.21454112038140644,75229.5,80
0,0.5,0.1,2.0,25,6.522016499116749,0.21313251706577094,75096.5,80
0,0.5,0.1,4.0,10,2.8154825712484235,0.260158196987756,77022.5,80
0,0.5,0.1,4.0,12,3.178791423523835,0.25333188861198397,76774.5,80
0,0.5,0.1,4.0,15,3.6746526488182356,0.24466356051576552,76402.0,80
0,0.5,0.1,4.0,20,4.520878992661447,0.23762054393758802,76131.5,80
0,0.5,0.1,4.0,25,5.364680445161902,0.23306967168707335,75903.5,80
0,0.5,0.1,8.0,10,2.445699609384829,0.2972152995990898,78343.5,80
0,0.5,0.1,8.0,12,2.726573508018118,0.28713836818723587,77949.0,80
0,0.5,0.1,8.0,15,3.103781012789951,0.2776032072813956,77530.5,80
0,0.5,0.1,8.0,20,3.76109606616445,0.268609816881569,77128.5,80
0,0.5,0.1,8.0,25,4.403856494067931,0.2626503413154188,76888.5,80
0,1.0,0.001,1.0,10,1.7631106250656483,0.3568100552605916,79738.0,80
0,1.0,0.001,1.0,12,1.8378364092356574,0.3520424748076715,79690.5,80
0,1.0,0.001,1.0,15,1.902560295085244,0.3511756419980496,79651.5,80
0,1.0,0.001,1.0,20,2.0079096095912794,0.350200455087225,79643.0,80
0,1.0,0.001,1.0,25,2.1078640164608062,0.3499837468848196,79658.0,80
0,1.0,0.001,2.0,10,1.6676987184980465,0.3738216491494203,80246.0,80
0,1.0,0.001,2.0,12,1.7299441247544436,0.36623686206522915,79970.5,80
0,1.0,0.001,2.0,15,1.7816516765251114,0.35594322245096977,79735.5,80
0,1.0,0.001,2.0,20,1.870220854376864,0.35193412070646873,79665.5,80
0,1.0,0.001,2.0,25,1.9440653876711165,0.35052551739083326,79661.0,80
0,1.0,0.001,4.0,10,1.5882388477238627,0.38714920359735616,80566.0,80
0,1.0,0.001,4.0,12,1.638322076472258,0.37609708527467767,80480.0,80
0,1.0,0.001,4.0,15,1.6782259904937225,0.3694874851013111,80089.0,80
0,1.0,0.001,4.0,20,1.751247641362893,0.35724347166540255,79765.0,80
0,1.0,0.001,4.0,25,1.8026009531542688,0.3524758912124824,79682.0,80
0,1.0,0.001,8.0,10,1.5262344107215973,0.4060028172066313,80690.0,80
0,1.0,0.001,8.0,12,1.5654373849890888,0.38790768230577527,80603.5,80
0,1.0,0.001,8.0,15,1.595637743663193,0.37533860656625856,80472.5,80
0,1.0,0.001,8.0,20,1.654375260597471,0.36623686206522915,80074.0,80
0,1.0,0.001,8.0,25,1.6887377907464678,0.357460179867808,79788.5,80
0,1.0,0.005,1.0,10,1.998849399680764,0.34738324845595403,79588.0,80
0,1.0,0.005,1.0,12,2.133326617364599,0.3464080615451295,79540.5,80
0,1.0,0.005,1.0,15,2.2838576975296716,0.3422906056994257,79401.5,80
0,1.0,0.005,1.0,20,2.536382332843212,0.3347058186152346,79121.5,80
0,1.0,0.005,1.0,25,2.79091674387833,0.3326470906923827,78843.0,80
0,1.0,0.005,2.0,10,1.8571932351826643,0.35377614042691513,79679.5,80
0,1.0,0.005,2.0,12,1.968751138481951,0.35063387149203595,79617.5,80
0,1.0,0.005,2.0,15,2.090151583705956,0.34933362227760323,79586.0,80
0,1.0,0.005,2.0,20,2.2997674904685126,0.34803337306317045,79540.5,80
0,1.0,0.005,2.0,25,2.5002679876856875,0.3458662910391158,79469.5,80
0,1.0,0.005,4.0,10,1.736649027731049,0.37327987864340667,80105.5,80
0,1.0,0.005,4.0,12,1.8262002514166307,0.36211940621952543,79881.0,80
0,1.0,0.005,4.0,15,1.920705198604838,0.35366778632571244,79680.5,80
0,1.0,0.005,4.0,20,2.0904061735023345,0.3504171632896305,79627.5,80
0,1.0,0.005,4.0,25,2.2416000744653033,0.3496586845812114,79598.0,80
0,1.0,0.005,8.0,10,1.6406296880093036,0.38920793152020805,80556.0,80
0,1.0,0.005,8.0,12,1.7106119559667003,0.3758803770722722,80363.0,80
0,1.0,0.005,8.0,15,1.7823022445020544,0.3653700292556073,80033.0,80
0,1.0,0.005,8.0,20,1.9162102217412615,0.3548596814389425,79713.0,80
0,1.0,0.005,8.0,25,2.026547231940291,0.3517174125040633,79650.5,80
0,1.0,0.01,1.0,10,2.184935297236804,0.3259291364178134,79223.5,80
0,1.0,0.01,1.0,12,2.3658273464079174,0.32246180517932604,78886.5,80
0,1.0,0.01,1.0,15,2.5844633390595035,0.31942789034564956,78587.5,80
0,1.0,0.01,1.0,20,2.9523071377238,0.31509372629754034,78420.5,80
0,1.0,0.01,1.0,25,3.3269903994831123,0.31195145736266117,78358.0,80
0,1.0,0.01,2.0,10,2.0070168464734848,0.34369920901506124,79566.5,80
0,1.0,0.01,2.0,12,2.1571065244791874,0.34164048109220935,79530.5,80
0,1.0,0.01,2.0,15,2.3344282157712737,0.33806479575251924,79369.0,80
0,1.0,0.01,2.0,20,2.6397156965207715,0.32993823816231443,78985.5,80
0,1.0,0.01,2.0,25,2.9400631182545798,0.32636255282262433,78699.5,80
0,1.0,0.01,4.0,10,1.8536686894811958,0.360277386499079,79767.0,80
0,1.0,0.01,4.0,12,1.9742200684397417,0.35085057969444144,79641.5,80
0,1.0,0.01,4.0,15,2.1130232765685633,0.3471665402535486,79589.5,80
0,1.0,0.01,4.0,20,2.3598508218091965,0.34554122873550763,79517.0,80
0,1.0,0.01,4.0,25,2.5911653945046442,0.3426156680030339,79417.0,80
0,1.0,0.01,8.0,10,1.730022230733768,0.3802145411203814,80298.5,80
0,1.0,0.01,8.0,12,1.8242432715855188,0.36797052768447286,80022.5,80
0,1.0,0.01,8.0,15,1.9298925212786078,0.355834868349767,79746.0,80
0,1.0,0.01,8.0,20,2.1243002517984095,0.3507422255932387,79610.0,80
0,1.0,0.01,8.0,25,2.2967762499797644,0.34879185177158956,79567.5,80
0,1.0,0.05,1.0,10,2.9963787075504125,0.23480333730631706,76629.0,80
0,1.0,0.05,1.0,12,3.3693912126974723,0.2300357568533969,76375.5,80
0,1.0,0.05,1.0,15,3.8730443731111643,0.22667677971611225,76134.0,80
0,1.0,0.05,1.0,20,4.713612125505245,0.22375121898363853,75931.0,80
0,1.0,0.05,1.0,25,5.575616360280639,0.2218008451619894,75834.0,80
0,1.0,0.05,2.0,10,2.6628478883434803,0.2659009643515007,77557.0,80
0,1.0,0.05,2.0,12,2.973039444724592,0.26026655108895874,77316.0,80
0,1.0,0.05,2.0,15,3.3861311526990314,0.25474049192761944,77033.0,80
0,1.0,0.05,2.0,20,4.0839877435914795,0.24704735074222559,76683.5,80
0,1.0,0.05,2.0,25,4.790427489964049,0.24271318669411637,76487.0,80
0,1.0,0.05,4.0,10,2.3662768424599077,0.3016578177484018,78529.5,80
0,1.0,0.05,4.0,12,2.6164279332823153,0.29374796836060246,78163.0,80
0,1.0,0.05,4.0,15,2.9439979731817627,0.28768013869324954,77837.0,80
0,1.0,0.05,4.0,20,3.5085942571530744,0.2783616859898147,77551.0,80
0,1.0,0.05,4.0,25,4.068158603265422,0.27456929244771916,77339.0,80
0,1.0,0.05,8.0,10,2.1196976794663787,0.3329721529959909,79372.0,80
0,1.0,0.05,8.0,12,2.315971433660766,0.32603749051901615,79164.0,80
0,1.0,0.05,8.0,15,2.568186746938549,0.3159605591071622,78820.5,80
0,1.0,0.05,8.0,20,3.013954671363576,0.3074005851121465,78303.5,80
0,1.0,0.05,8.0,25,3.4441596564187593,0.30306642106403725,78059.0,80
0,1.0,0.1,1.0,10,3.596289825137452,0.20803987430924262,75360.0,80
0,1.0,0.1,1.0,12,4.103540846699146,0.20717304149962076,75244.0,80
0,1.0,0.1,1.0,15,4.807450914540152,0.2055477299815798,75089.5,80
0,1.0,0.1,1.0,20,5.976361713578671,0.2033806479575252,74962.0,80
0,1.0,0.1,1.0,25,7.175668964748475,0.20283887745151155,74966.0,80
0,1.0,0.1,2.0,10,3.150007961306525,0.2289522158413696,76205.5,80
0,1.0,0.1,2.0,12,3.571995612845008,0.22515982229927403,75994.0,80
0,1.0,0.1,2.0,15,4.1509735806239885,0.22071730414996207,75702.5,80
0,1.0,0.1,2.0,20,5.120057699439678,0.21703326470906925,75480.0,80
0,1.0,0.1,2.0,25,6.106707393484108,0.2154079531910283,75395.5,80
0,1.0,0.1,4.0,10,2.7490425430055483,0.26178350850579696,77227.0,80
0,1.0,0.1,4.0,12,3.0900107019681835,0.2541987214216058,77027.0,80
0,1.0,0.1,4.0,15,3.551130758266826,0.2474807671470365,76665.5,80
0,1.0,0.1,4.0,20,4.33472195045411,0.2403293964676563,76330.5,80
0,1.0,0.1,4.0,25,5.120819455430289,0.23664535702676345,76143.0,80
0,1.0,0.1,8.0,10,2.4118313621001675,0.29764871600390075,78410.0,80
0,1.0,0.1,8.0,12,2.6801986186117785,0.2888720338064796,78033.0,80
0,1.0,0.1,8.0,15,3.0371838853850166,0.28128724672228844,77662.0,80
0,1.0,0.1,8.0,20,3.6567553166694053,0.2722938563224618,77279.0,80
0,1.0,0.1,8.0,25,4.265646188193054,0.26850146278036624,77049.5,80
1,0.05,0.001,1.0,10,1.8600344622871345,0.40564507407807937,80511.0,80
1,0.05,0.001,1.0,12,1.9220358223068803,0.3907213150210879,80297.5,80
1,0.05,0.001,1.0,15,2.0295910129615913,0.37612198550881365,79876.0,80
1,0.05,0.001,1.0,20,2.241477201044797,0.3637936628095599,79541.0,80
1,0.05,0.001,1.0,25,2.445166419570922,0.360333080999243,79471.5,80
1,0.05,0.001,2.0,10,1.7575034849189517,0.4177571104141884,80891.5,80
1,0.05,0.001,2.0,12,1.8012996366143295,0.4051043581702174,80662.0,80
1,0.05,0.001,2.0,15,1.8786518343283634,0.3897480263869363,80400.5,80
1,0.05,0.001,2.0,20,2.035283410442609,0.37514869687466207,79820.5,80
1,0.05,0.001,2.0,25,2.1813709596451005,0.3659565264410079,79625.0,80
1,0.05,0.001,4.0,10,1.6805009871838248,0.4345193035579107,81064.0,80
1,0.05,0.001,4.0,12,1.7107938864002918,0.41505353087487834,80837.5,80
1,0.05,0.001,4.0,15,1.7654025905653141,0.39894019682059045,80616.0,80
1,0.05,0.001,4.0,20,1.878476583301442,0.3846652968530334,80170.5,80
1,0.05,0.001,4.0,25,1.9805882600256726,0.37374283551422083,79832.0,80
1,0.05,0.001,8.0,10,1.6232164618792684,0.44436033308099926,81207.5,80
